Site,season,Species,value,City,Long,Lat
P-OLT,AP21,Domestic dog,0,tawa,-122.2727399501913,46.91265010614948
P-OLT,AP21,Douglas squirrel,0,tawa,-122.2727399501913,46.91265010614948
P-OLT,AP21,Eastern gray squirrel,0,tawa,-122.2727399501913,46.91265010614948
P-OLT,AP21,Elk,0,tawa,-122.2727399501913,46.91265010614948
P-OLT,AP21,Fox squirrel,0,tawa,-122.2727399501913,46.91265010614948
P-OLT,AP21,Gray fox,0,tawa,-122.2727399501913,46.91265010614948
P-OLT,AP21,Mountain lion,0,tawa,-122.2727399501913,46.91265010614948
P-OLT,AP21,Rabbit,0,tawa,-122.2727399501913,46.91265010614948
P-OLT,AP21,Raccoon,6,tawa,-122.2727399501913,46.91265010614948
P-OLT,AP21,Red fox,0,tawa,-122.2727399501913,46.91265010614948
P-OLT,AP21,Stoat,0,tawa,-122.2727399501913,46.91265010614948
P-OLT,AP21,Striped Skunk,0,tawa,-122.2727399501913,46.91265010614948
P-OLT,AP21,Virginia opossum,3,tawa,-122.2727399501913,46.91265010614948
P-OLT,AP21,Weasel (cannot ID),0,tawa,-122.2727399501913,46.91265010614948
P-OLT,AP21,Western Chipmunks,3,tawa,-122.2727399501913,46.91265010614948
P-OLT,AP21,Western gray squirrel,0,tawa,-122.2727399501913,46.91265010614948
P-OLT,JA21,Black bear,0,tawa,-122.2727399501913,46.91265010614948
P-OLT,JA21,Bobcat,0,tawa,-122.2727399501913,46.91265010614948
P-OLT,JA21,Brush Rabbit,0,tawa,-122.2727399501913,46.91265010614948
P-OLT,JA21,California Ground Squirrel,0,tawa,-122.2727399501913,46.91265010614948
P-OLT,JA21,Coyote,22,tawa,-122.2727399501913,46.91265010614948
P-OLT,JA21,Deer,29,tawa,-122.2727399501913,46.91265010614948
P-OLT,JA21,Domestic cat,0,tawa,-122.2727399501913,46.91265010614948
P-OLT,JA21,Domestic dog,0,tawa,-122.2727399501913,46.91265010614948
P-OLT,JA21,Douglas squirrel,0,tawa,-122.2727399501913,46.91265010614948
P-OLT,JA21,Eastern gray squirrel,0,tawa,-122.2727399501913,46.91265010614948
P-OLT,JA21,Elk,0,tawa,-122.2727399501913,46.91265010614948
P-OLT,JA21,Fox squirrel,0,tawa,-122.2727399501913,46.91265010614948
P-OLT,JA21,Gray fox,0,tawa,-122.2727399501913,46.91265010614948
P-OLT,JA21,Mountain lion,0,tawa,-122.2727399501913,46.91265010614948
P-OLT,JA21,Rabbit,0,tawa,-122.2727399501913,46.91265010614948
P-OLT,JA21,Raccoon,18,tawa,-122.2727399501913,46.91265010614948
P-OLT,JA21,Red fox,0,tawa,-122.2727399501913,46.91265010614948
P-OLT,JA21,Stoat,0,tawa,-122.2727399501913,46.91265010614948
P-OLT,JA21,Striped Skunk,0,tawa,-122.2727399501913,46.91265010614948
P-OLT,JA21,Virginia opossum,0,tawa,-122.2727399501913,46.91265010614948
P-OLT,JA21,Weasel (cannot ID),0,tawa,-122.2727399501913,46.91265010614948
P-OLT,JA21,Western Chipmunks,0,tawa,-122.2727399501913,46.91265010614948
P-OLT,JA21,Western gray squirrel,0,tawa,-122.2727399501913,46.91265010614948
P-OV2,JA21,Black bear,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JA21,Bobcat,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JA21,Brush Rabbit,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JA21,California Ground Squirrel,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JA21,Coyote,6,tawa,-122.34327690455926,46.87009737411258
P-OV2,JA21,Deer,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JA21,Domestic cat,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JA21,Domestic dog,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JA21,Douglas squirrel,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JA21,Eastern gray squirrel,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JA21,Elk,35,tawa,-122.34327690455926,46.87009737411258
P-OV2,JA21,Fox squirrel,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JA21,Gray fox,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JA21,Mountain lion,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JA21,Rabbit,3,tawa,-122.34327690455926,46.87009737411258
P-OV2,JA21,Raccoon,3,tawa,-122.34327690455926,46.87009737411258
P-OV2,JA21,Red fox,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JA21,Stoat,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JA21,Striped Skunk,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JA21,Virginia opossum,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JA21,Weasel (cannot ID),0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JA21,Western Chipmunks,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JA21,Western gray squirrel,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JU21,Black bear,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JU21,Bobcat,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JU21,Brush Rabbit,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JU21,California Ground Squirrel,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JU21,Coyote,11,tawa,-122.34327690455926,46.87009737411258
P-OV2,JU21,Deer,1,tawa,-122.34327690455926,46.87009737411258
P-OV2,JU21,Domestic cat,2,tawa,-122.34327690455926,46.87009737411258
P-OV2,JU21,Domestic dog,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JU21,Douglas squirrel,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JU21,Eastern gray squirrel,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JU21,Elk,33,tawa,-122.34327690455926,46.87009737411258
P-OV2,JU21,Fox squirrel,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JU21,Gray fox,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JU21,Mountain lion,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JU21,Rabbit,1,tawa,-122.34327690455926,46.87009737411258
P-OV2,JU21,Raccoon,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JU21,Red fox,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JU21,Stoat,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JU21,Striped Skunk,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JU21,Virginia opossum,2,tawa,-122.34327690455926,46.87009737411258
P-OV2,JU21,Weasel (cannot ID),0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JU21,Western Chipmunks,0,tawa,-122.34327690455926,46.87009737411258
P-OV2,JU21,Western gray squirrel,0,tawa,-122.34327690455926,46.87009737411258
P-PCNA2,JA21,Black bear,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JA21,Bobcat,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JA21,Brush Rabbit,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JA21,California Ground Squirrel,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JA21,Coyote,1,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JA21,Deer,15,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JA21,Domestic cat,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JA21,Domestic dog,11,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JA21,Douglas squirrel,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JA21,Eastern gray squirrel,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JA21,Elk,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JA21,Fox squirrel,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JA21,Gray fox,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JA21,Mountain lion,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JA21,Rabbit,1,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JA21,Raccoon,28,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JA21,Red fox,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JA21,Stoat,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JA21,Striped Skunk,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JA21,Virginia opossum,3,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JA21,Weasel (cannot ID),0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JA21,Western Chipmunks,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JA21,Western gray squirrel,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JU21,Black bear,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JU21,Bobcat,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JU21,Brush Rabbit,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JU21,California Ground Squirrel,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JU21,Coyote,3,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JU21,Deer,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JU21,Domestic cat,2,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JU21,Domestic dog,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JU21,Douglas squirrel,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JU21,Eastern gray squirrel,5,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JU21,Elk,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JU21,Fox squirrel,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JU21,Gray fox,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JU21,Mountain lion,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JU21,Rabbit,1,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JU21,Raccoon,13,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JU21,Red fox,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JU21,Stoat,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JU21,Striped Skunk,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JU21,Virginia opossum,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JU21,Weasel (cannot ID),0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JU21,Western Chipmunks,0,tawa,-122.48432986987385,47.27683082960451
P-PCNA2,JU21,Western gray squirrel,0,tawa,-122.48432986987385,47.27683082960451
P-RP,OC20,Black bear,0,tawa,-122.51225005999778,47.29719932320845
P-RP,OC20,Bobcat,0,tawa,-122.51225005999778,47.29719932320845
P-RP,OC20,Brush Rabbit,0,tawa,-122.51225005999778,47.29719932320845
P-RP,OC20,California Ground Squirrel,0,tawa,-122.51225005999778,47.29719932320845
P-RP,OC20,Coyote,14,tawa,-122.51225005999778,47.29719932320845
P-RP,OC20,Deer,66,tawa,-122.51225005999778,47.29719932320845
P-RP,OC20,Domestic cat,10,tawa,-122.51225005999778,47.29719932320845
P-RP,OC20,Domestic dog,27,tawa,-122.51225005999778,47.29719932320845
P-RP,OC20,Douglas squirrel,0,tawa,-122.51225005999778,47.29719932320845
P-RP,OC20,Eastern gray squirrel,176,tawa,-122.51225005999778,47.29719932320845
P-RP,OC20,Elk,0,tawa,-122.51225005999778,47.29719932320845
P-RP,OC20,Fox squirrel,0,tawa,-122.51225005999778,47.29719932320845
P-RP,OC20,Gray fox,0,tawa,-122.51225005999778,47.29719932320845
P-RP,OC20,Mountain lion,0,tawa,-122.51225005999778,47.29719932320845
P-RP,OC20,Rabbit,27,tawa,-122.51225005999778,47.29719932320845
P-RP,OC20,Raccoon,73,tawa,-122.51225005999778,47.29719932320845
P-RP,OC20,Red fox,0,tawa,-122.51225005999778,47.29719932320845
P-RP,OC20,Stoat,0,tawa,-122.51225005999778,47.29719932320845
P-RP,OC20,Striped Skunk,0,tawa,-122.51225005999778,47.29719932320845
P-RP,OC20,Virginia opossum,0,tawa,-122.51225005999778,47.29719932320845
P-RP,OC20,Weasel (cannot ID),0,tawa,-122.51225005999778,47.29719932320845
P-RP,OC20,Western Chipmunks,0,tawa,-122.51225005999778,47.29719932320845
P-RP,OC20,Western gray squirrel,0,tawa,-122.51225005999778,47.29719932320845
P-RWSR,JA21,Black bear,0,tawa,-122.26845992226572,46.92559930766051
P-RWSR,JA21,Bobcat,0,tawa,-122.26845992226572,46.92559930766051
P-RWSR,JA21,Brush Rabbit,0,tawa,-122.26845992226572,46.92559930766051
P-RWSR,JA21,California Ground Squirrel,0,tawa,-122.26845992226572,46.92559930766051
P-RWSR,JA21,Coyote,11,tawa,-122.26845992226572,46.92559930766051
P-RWSR,JA21,Deer,24,tawa,-122.26845992226572,46.92559930766051
P-RWSR,JA21,Domestic cat,0,tawa,-122.26845992226572,46.92559930766051
P-RWSR,JA21,Domestic dog,0,tawa,-122.26845992226572,46.92559930766051
P-RWSR,JA21,Douglas squirrel,1,tawa,-122.26845992226572,46.92559930766051
P-RWSR,JA21,Eastern gray squirrel,0,tawa,-122.26845992226572,46.92559930766051
P-RWSR,JA21,Elk,12,tawa,-122.26845992226572,46.92559930766051
P-RWSR,JA21,Fox squirrel,0,tawa,-122.26845992226572,46.92559930766051
P-RWSR,JA21,Gray fox,0,tawa,-122.26845992226572,46.92559930766051
P-RWSR,JA21,Mountain lion,0,tawa,-122.26845992226572,46.92559930766051
P-RWSR,JA21,Rabbit,4,tawa,-122.26845992226572,46.92559930766051
P-RWSR,JA21,Raccoon,13,tawa,-122.26845992226572,46.92559930766051
P-RWSR,JA21,Red fox,0,tawa,-122.26845992226572,46.92559930766051
P-RWSR,JA21,Stoat,0,tawa,-122.26845992226572,46.92559930766051
P-RWSR,JA21,Striped Skunk,0,tawa,-122.26845992226572,46.92559930766051
P-RWSR,JA21,Virginia opossum,3,tawa,-122.26845992226572,46.92559930766051
P-RWSR,JA21,Weasel (cannot ID),0,tawa,-122.26845992226572,46.92559930766051
P-RWSR,JA21,Western Chipmunks,0,tawa,-122.26845992226572,46.92559930766051
P-RWSR,JA21,Western gray squirrel,0,tawa,-122.26845992226572,46.92559930766051
P-STP,JA21,Black bear,0,tawa,-122.49173974370127,47.28530888330367
P-STP,JA21,Bobcat,0,tawa,-122.49173974370127,47.28530888330367
P-STP,JA21,Brush Rabbit,0,tawa,-122.49173974370127,47.28530888330367
P-STP,JA21,California Ground Squirrel,0,tawa,-122.49173974370127,47.28530888330367
P-STP,JA21,Coyote,2,tawa,-122.49173974370127,47.28530888330367
P-STP,JA21,Deer,20,tawa,-122.49173974370127,47.28530888330367
P-STP,JA21,Domestic cat,0,tawa,-122.49173974370127,47.28530888330367
P-STP,JA21,Domestic dog,1,tawa,-122.49173974370127,47.28530888330367
P-STP,JA21,Douglas squirrel,0,tawa,-122.49173974370127,47.28530888330367
P-STP,JA21,Eastern gray squirrel,0,tawa,-122.49173974370127,47.28530888330367
P-STP,JA21,Elk,0,tawa,-122.49173974370127,47.28530888330367
P-STP,JA21,Fox squirrel,0,tawa,-122.49173974370127,47.28530888330367
P-STP,JA21,Gray fox,0,tawa,-122.49173974370127,47.28530888330367
P-STP,JA21,Mountain lion,0,tawa,-122.49173974370127,47.28530888330367
P-STP,JA21,Rabbit,4,tawa,-122.49173974370127,47.28530888330367
P-STP,JA21,Raccoon,24,tawa,-122.49173974370127,47.28530888330367
P-STP,JA21,Red fox,0,tawa,-122.49173974370127,47.28530888330367
P-STP,JA21,Stoat,0,tawa,-122.49173974370127,47.28530888330367
P-STP,JA21,Striped Skunk,0,tawa,-122.49173974370127,47.28530888330367
P-STP,JA21,Virginia opossum,2,tawa,-122.49173974370127,47.28530888330367
P-STP,JA21,Weasel (cannot ID),0,tawa,-122.49173974370127,47.28530888330367
P-STP,JA21,Western Chipmunks,0,tawa,-122.49173974370127,47.28530888330367
P-STP,JA21,Western gray squirrel,0,tawa,-122.49173974370127,47.28530888330367
P-STP,JU21,Black bear,0,tawa,-122.49173974370127,47.28530888330367
P-STP,JU21,Bobcat,0,tawa,-122.49173974370127,47.28530888330367
P-STP,JU21,Brush Rabbit,0,tawa,-122.49173974370127,47.28530888330367
P-STP,JU21,California Ground Squirrel,0,tawa,-122.49173974370127,47.28530888330367
P-STP,JU21,Coyote,6,tawa,-122.49173974370127,47.28530888330367
P-STP,JU21,Deer,26,tawa,-122.49173974370127,47.28530888330367
P-STP,JU21,Domestic cat,0,tawa,-122.49173974370127,47.28530888330367
P-STP,JU21,Domestic dog,1,tawa,-122.49173974370127,47.28530888330367
P-STP,JU21,Douglas squirrel,0,tawa,-122.49173974370127,47.28530888330367
P-STP,JU21,Eastern gray squirrel,3,tawa,-122.49173974370127,47.28530888330367
P-STP,JU21,Elk,0,tawa,-122.49173974370127,47.28530888330367
P-STP,JU21,Fox squirrel,0,tawa,-122.49173974370127,47.28530888330367
P-STP,JU21,Gray fox,0,tawa,-122.49173974370127,47.28530888330367
P-STP,JU21,Mountain lion,0,tawa,-122.49173974370127,47.28530888330367
P-STP,JU21,Rabbit,6,tawa,-122.49173974370127,47.28530888330367
P-STP,JU21,Raccoon,13,tawa,-122.49173974370127,47.28530888330367
P-STP,JU21,Red fox,0,tawa,-122.49173974370127,47.28530888330367
P-STP,JU21,Stoat,0,tawa,-122.49173974370127,47.28530888330367
P-STP,JU21,Striped Skunk,3,tawa,-122.49173974370127,47.28530888330367
P-STP,JU21,Virginia opossum,6,tawa,-122.49173974370127,47.28530888330367
P-STP,JU21,Weasel (cannot ID),0,tawa,-122.49173974370127,47.28530888330367
P-STP,JU21,Western Chipmunks,0,tawa,-122.49173974370127,47.28530888330367
P-STP,JU21,Western gray squirrel,0,tawa,-122.49173974370127,47.28530888330367
P-WBC,AP21,Black bear,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,AP21,Bobcat,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,AP21,Brush Rabbit,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,AP21,California Ground Squirrel,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,AP21,Coyote,15,tawa,-122.30026973533973,47.16920045659492
P-WBC,AP21,Deer,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,AP21,Domestic cat,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,AP21,Domestic dog,1,tawa,-122.30026973533973,47.16920045659492
P-WBC,AP21,Douglas squirrel,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,AP21,Eastern gray squirrel,8,tawa,-122.30026973533973,47.16920045659492
P-WBC,AP21,Elk,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,AP21,Fox squirrel,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,AP21,Gray fox,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,AP21,Mountain lion,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,AP21,Rabbit,2,tawa,-122.30026973533973,47.16920045659492
P-WBC,AP21,Raccoon,24,tawa,-122.30026973533973,47.16920045659492
P-WBC,AP21,Red fox,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,AP21,Stoat,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,AP21,Striped Skunk,2,tawa,-122.30026973533973,47.16920045659492
P-WBC,AP21,Virginia opossum,2,tawa,-122.30026973533973,47.16920045659492
P-WBC,AP21,Weasel (cannot ID),0,tawa,-122.30026973533973,47.16920045659492
P-WBC,AP21,Western Chipmunks,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,AP21,Western gray squirrel,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JA21,Black bear,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JA21,Bobcat,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JA21,Brush Rabbit,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JA21,California Ground Squirrel,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JA21,Coyote,16,tawa,-122.30026973533973,47.16920045659492
P-WBC,JA21,Deer,1,tawa,-122.30026973533973,47.16920045659492
P-WBC,JA21,Domestic cat,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JA21,Domestic dog,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JA21,Douglas squirrel,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JA21,Eastern gray squirrel,9,tawa,-122.30026973533973,47.16920045659492
P-WBC,JA21,Elk,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JA21,Fox squirrel,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JA21,Gray fox,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JA21,Mountain lion,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JA21,Rabbit,11,tawa,-122.30026973533973,47.16920045659492
P-WBC,JA21,Raccoon,35,tawa,-122.30026973533973,47.16920045659492
P-WBC,JA21,Red fox,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JA21,Stoat,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JA21,Striped Skunk,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JA21,Virginia opossum,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JA21,Weasel (cannot ID),0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JA21,Western Chipmunks,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JA21,Western gray squirrel,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JU21,Black bear,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JU21,Bobcat,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JU21,Brush Rabbit,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JU21,California Ground Squirrel,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JU21,Coyote,17,tawa,-122.30026973533973,47.16920045659492
P-WBC,JU21,Deer,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JU21,Domestic cat,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JU21,Domestic dog,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JU21,Douglas squirrel,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JU21,Eastern gray squirrel,8,tawa,-122.30026973533973,47.16920045659492
P-WBC,JU21,Elk,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JU21,Fox squirrel,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JU21,Gray fox,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JU21,Mountain lion,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JU21,Rabbit,7,tawa,-122.30026973533973,47.16920045659492
P-WBC,JU21,Raccoon,2,tawa,-122.30026973533973,47.16920045659492
P-WBC,JU21,Red fox,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JU21,Stoat,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JU21,Striped Skunk,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JU21,Virginia opossum,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JU21,Weasel (cannot ID),0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JU21,Western Chipmunks,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,JU21,Western gray squirrel,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,OC20,Black bear,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,OC20,Bobcat,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,OC20,Brush Rabbit,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,OC20,California Ground Squirrel,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,OC20,Coyote,36,tawa,-122.30026973533973,47.16920045659492
P-WBC,OC20,Deer,6,tawa,-122.30026973533973,47.16920045659492
P-WBC,OC20,Domestic cat,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,OC20,Domestic dog,2,tawa,-122.30026973533973,47.16920045659492
P-WBC,OC20,Douglas squirrel,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,OC20,Eastern gray squirrel,1,tawa,-122.30026973533973,47.16920045659492
P-WBC,OC20,Elk,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,OC20,Fox squirrel,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,OC20,Gray fox,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,OC20,Mountain lion,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,OC20,Rabbit,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,OC20,Raccoon,9,tawa,-122.30026973533973,47.16920045659492
P-WBC,OC20,Red fox,0,tawa,-122.30026973533973,47.16920045659492
P-WBC,OC20,Stoat,0,tawa,-122.30026973533973,47.16920045659492
